Motor Carrier ,Company,City,County,State,clean_city
,"MACAP, IN DBA QUE PASO TRUCKING",TEMPLETON,,CA,templeton
,MACIAS TRUCKING,Lakewood,Los Angeles,CA,lakewood
2045683.0,MACK TRUCK LINES,ROSEVILLE,Placer,CA,roseville
2486472.0,MADAR TRANSPORT,Modesto,Stanislaus,CA,modesto
,MADDOKE TRANSPORT,Fresno,Fresno,CA,fresno
,MADERA PRODUCE,Madera,Madera,CA,madera
,MADERA TRUCKING,MANTECA,San Joaquin,CA,manteca
,MADEROTRUCKING,Delhi,Merced,CA,delhi
3155528.0,"MAG ROAD TRANSPORT, INC.",SIGNAL HILL,,CA,signal hill
2975531.0,MAG TRUCKING LLC,MADERA,,CA,madera
2553056.0,MAGDALENA TRUCK LINE,Compton,Los Angeles,CA,compton
949803.0,"MAGIC TRUCKING, INC LLC",SAN FERNANDO,,CA,san fernando
,MAGURYAN BORIS,N HIGHLANDS,,CA,north highlands
,MAHAL BROTHERS TRANSPORT,Bakersfield,Kern,CA,bakersfield
875628.0,MAHAL EXPRESS,Stockton,San Joaquin,CA,stockton
3040037.0,MAHAL EXPRESS INC,CERES,,CA,ceres
2867950.0,MAHESH TRANSPORTATION LIMITED LLC,Antelope,Sacramento,CA,antelope
75570.0,MAHI LOGISTIC INC,BAKERSFIELD,,CA,bakersfield
2168804.0,MAHIL TRUCKING,STOCKTON,,CA,stockton
,MAHLA TRANS INC,Fresno,Fresno,CA,fresno
3472880.0,MAHZARIN TRUCKING INC,SACRAMENTO,,CA,sacramento
3013911.0,MAJHA CARRIER INC,SACRAMENTO,,CA,sacramento
2855965.0,MAJOR LOGISTICS INC,FONTANA,San Bernardino,CA,fontana
,MAJOR RAI,Bakersfield,Kern,CA,bakersfield
2473502.0,MAJOR TRANSPORTATION,Norwalk,Los Angeles,CA,norwalk
2142549.0,MAK EXPRESS FREIGHT,FONTANA,San Bernardino,CA,fontana
,MAKHAN SINGH,Livingston,Merced,CA,livingston
2442884.0,MAKHAN VIRK,San Jose,Santa Clara,CA,san jose
3524923.0,MALHI ROADLINE INC,FREMONT,,CA,fremont
308720.0,MALKIAT SINGH SANGHA DBA: GDA EXPRESS,DIXON,,CA,dixon
2634396.0,MALOUT TRUCK LINES,CLOVIS,Fresno,CA,clovis
3302676.0,MALTIS TRUCKING CORP,RNCHO CORDOVA,,CA,rancho cordova
2867403.0,MAN FREIGHT INC,FRESNO,,CA,fresno
,MAN SONG TRUCKING,Westminster,Orange,CA,westminster
,"MAND TRANSPORT, INC.",Bakersfield,Kern,CA,bakersfield
,MAND TRUCKING,Fresno,Fresno,CA,fresno
2377281.0,MAND TRUCKING INC,CERES,,CA,ceres
2891243.0,MANDAIR TRUCKING INC,DELHI,,CA,delhi
2584631.0,MANDEEP SINGH,MODESTO,Stanislaus,CA,modesto
,MANDEEP SINGH,Fresno,Fresno,CA,fresno
3612498.0,MANDER CARRIER INC,MODESTO,,CA,modesto
849412.0,MANDER TRUCKING,Bakersfield,Kern,CA,bakersfield
,MANDER TRUCKING INC,Sanger,Fresno,CA,sanger
3089930.0,MANGAT CARRIERS INC,YUBA CITY,,CA,yuba city
,MANI IMPORTS INC,West Sacramento,Yolo,CA,west sacramento
2317408.0,MANI TRUCKING INC,CLOVIS,Fresno,CA,clovis
2516438.0,MANILA EXPRESS INC,FRESNO,Fresno,CA,fresno
,MANINDERRAJ DEOL / MSD TRANSPORT,Lathrop,San Joaquin,CA,lathrop
,MANJIT DHALIWAL,Bakersfield,Kern,CA,bakersfield
,MANJIT SINGH DHILLON,Yuba City,Sutter,CA,yuba city
3404257.0,MANN 84 FREIGHTWAY INC,BAKERSFIELD,,CA,bakersfield
1205407.0,MANN BROS TRUCKING,Fresno,Fresno,CA,fresno
,MANN CARRIERS INC,CLOVIS,,CA,clovis
1006208.0,MANN EXPRESS,Elk Grove,Sacramento,CA,elk grove
1785910.0,MANN ROADWAYS CARRIERS,Fresno,Fresno,CA,fresno
73132.0,MANN TRANS INC,BAKERSFIELD,,CA,bakersfield
1831509.0,MANN TRUCKING,Yuba City,Sutter,CA,yuba city
2947185.0,MANN TRUCKING,MADERA,,CA,madera
3114672.0,MANNY AND SONS TRUCKING INC.,WOODLAND,,CA,woodland
1682149.0,MANNY EXPRESS,Fresno,Fresno,CA,fresno
,MANPREET SINGH TRUCKING,Turlock,Stanislaus,CA,turlock
,MANRAJ & JAGRAJ TRUCKING,Elk Grove,Sacramento,CA,elk grove
3392954.0,MANSAR TRANSPORT INC,FRESNO,,CA,fresno
3155099.0,MANSIRAT TRANSPORTATION INC,BAKERSFIELD,,CA,bakersfield
3151323.0,MANTAAJ LOGISTICS,DUBLIN,,CA,dublin
1183999.0,MANUEL PANTOJA,ARVIN,,CA,arvin
2794894.0,MAOS PRODUCE INC,SAN DIEGO,,CA,san diego
,MAP FREIGHT INC,BAKERSFIELD,,CA,bakersfield
2594891.0,"MAR-B TRANSPORT, INC.",Upland,San Bernardino,CA,upland
,MARCO PONCE DE LEON,Fontana,San Bernardino,CA,fontana
,MARIN SUN FARMS,Petaluma,Sonoma,CA,petaluma
2828433.0,MARIO BARANZINI,CALEXICO,Imperial,CA,calexico
426437.0,MARIO SALAZAR TRUCKING,SOLEDAD,Monterey,CA,soledad
1837323.0,MARIOS TRUCKING,Salinas,Monterey,CA,salinas
753476.0,"MARISCOS BAHIA, INC",Pico Rivera,Los Angeles,CA,pico rivera
,MARK L. RICHMOND TRUCKING,Cherry Valley,Riverside,CA,cherry valley
2484194.0,MARKETON INC.,EL MONTE,,CA,el monte
1278866.0,MARKY TRUCKING,Riverside,Riverside,CA,riverside
,"MARQUE FOODS, LLC.",South San Francisco,San Mateo,CA,south san francisco
,MARQUEZ BROTHERS FOODS INC.,Sacramento,Sacramento,CA,sacramento
,MARQUEZ PRODUCE INC,Los Angeles,Los Angeles,CA,los angeles
3610635.0,MARQUEZ TRANSPORT,MOSS LANDING,,CA,moss landing
,MARTI'S TRUCKING,Atascadero,San Luis Obispo,CA,atascadero
,"MARTIN CONTAINER, INC.",Wilmington,Los Angeles,CA,los angeles
3084645.0,MARTIN LOMAS IRIBE DBA M&J TRANSPORT,WINTERHAVEN,,CA,winterhaven
,MARTIN PUREFOODS CORP.,Pomona,Los Angeles,CA,pomona
2168996.0,MARTIN TRUCKING,Clovis,Fresno,CA,clovis
,MARTINEZ TRANSPORT,KERMAN,Fresno,CA,kerman
1297325.0,MARTINEZ TRANSPORT,Salinas,Monterey,CA,salinas
,MARTINEZ TRANSPORTATION,Stockton,San Joaquin,CA,stockton
1165725.0,MARTINEZ TRUCKING,SACRAMENTO,Sacramento,CA,sacramento
857643.0,MARX TOWING,Gilroy,Santa Clara,CA,gilroy
3169566.0,MASKEEN TRANSPORTATION INC,STOCKTON,,CA,stockton
3677317.0,MASON TRANSPORTATION INC,SEASIDE,,CA,seaside
2883716.0,MASSEYS TRANS INC,YUCAIPA,San Bernardino,CA,yucaipa
,MASSOLO BROTHERS INC.,Salinas,Monterey,CA,salinas
,MASTER TRUCKING CORP,GOLETA,Santa Barbara,CA,goleta
2105582.0,MASUTA NATIONAL INC,SACRAMENTO,,CA,sacramento
,MATRIX TRANSPORTATION INC,SACRAMENTO,,CA,sacramento
,MATSYK MYKOLA,North Highlands,Sacramento,CA,north highlands
2159506.0,MATTU TRUCKING INC,W SACRAMENTO,,CA,west sacramento
1960545.0,MAURICE TRUCK LINE INC,Castaic,Los Angeles,CA,castaic
,MAURO TRENADO,SANTA MARIA,,CA,santa maria
467888.0,MAVAL TRANSPORTATION,STOCKTON,,CA,stockton
,MAVI TRANS INC,Bakersfield,Kern,CA,bakersfield
1932011.0,MAVI TRUCKING,LATHROP,Alameda,CA,lathrop
,MAX GROUP CORPORATION,CITY INDUSTRY,,CA,industry
,MAX TRANSPORT INC.,ROWLAND HGHTS,Los Angeles,CA,rowland heights
,MAXI FOODS LLC,Riverside,Riverside,CA,riverside
2419633.0,MAXIMAL LOGISTICS,Fontana,San Bernardino,CA,fontana
,MAYA VEGETABLES INC,Los Angeles,Los Angeles,CA,los angeles
,MAYESH,RIVERSIDE,Riverside,CA,riverside
2642718.0,MB TRUCKING,Fresno,Fresno,CA,fresno
1868241.0,MB XPORESS INC,LATHROP,,CA,lathrop
2384786.0,MC CARGO INC,CHINO,Los Angeles,CA,chino
2811935.0,MC TRANSPORT INDUSTRIES INC,FONTANA,San Bernardino,CA,fontana
1449425.0,MC.TRANSPORT,MORENO VALLEY,,CA,moreno valley
,MCARDLE DISTRIBUTION,Sacramento,Sacramento,CA,sacramento
,"MCCAIN FOODS USA, INC.",Colton,San Bernardino,CA,colton
2097557.0,MCELHANEY TRUCKING,Valley Springs,Calaveras,CA,valley springs
,"MCI FOODS, INC",Santa Fe Springs,Los Angeles,CA,santa fe springs
917131.0,MCLANE FOODSERVICE (SYCAMORE CYN),RIVERSIDE,,CA,riverside
,MCR TRUCKING,Santa Fe Springs,Los Angeles,CA,santa fe springs
632503.0,MCT INC,SANTA MARIA,Santa Barbara,CA,santa maria
2208978.0,MD EXPRESS,Palmdale,Los Angeles,CA,palmdale
2183084.0,MD TRANSPORT,Westminster,Orange,CA,westminster
2798100.0,MDM  TRUCKING  LLC,LIVE OAK,,CA,live oak
1139079.0,MDR TRANSPORT,WILMINGTON,Los Angeles,CA,los angeles
3406248.0,MDR TRANSPORT INC,BEAUMONT,Riverside,CA,beaumont
468971.0,"MEADOWLARK FARM, INC.",COTATI,Sonoma,CA,cotati
1466274.0,MEDINA TRANSPORT,McFarland,Kern,CA,mcfarland
,MEDINA TRUCKING,MC FARLAND,Kern,CA,mcfarland
1735566.0,MEDRANO TRUCKING LLC,Santa Maria,Santa Barbara,CA,santa maria
2707907.0,MEET TRUCKING,LATHROP,,CA,lathrop
974605.0,MEGATRAN LOGISTICS,WINNETKA,,CA,los angeles
2366131.0,MEH TRANSPPORT INC,PERRIS,,CA,perris
1872577.0,MEHAR MOTOR CORP,MANTECA,Sacramento,CA,manteca
2889354.0,MEHTA TRANSPORTATION,FRESNO,,CA,fresno
3793242.0,MEHTAB CARRIER INC,SACRAMENTO,,CA,sacramento
,MELCHOR TRUCKING,FRESNO,Fresno,CA,fresno
2671066.0,MELENDEZ TRUCKING,FRESNO,,CA,fresno
,MELXPRESS,Delano,Kern,CA,delano
2251134.0,MENDEZ TRUCKING,Madera,Madera,CA,madera
,MENDEZ TRUCKING,SANTA CLARITA,,CA,santa clarita
,MENDEZ TRUCKING,JURUPA VALLEY,,CA,jurupa valley
2263659.0,MENDOZA AND SON TRUCKING,Corona,Riverside,CA,corona
536818.0,MENDOZA TRANS INC.,LAMONT,,CA,lamont
3032741.0,MENDOZA TRUCKING INC,SALINAS,Monterey,CA,salinas
,MERCADOS TRANSPORT,Oxnard,Ventura,CA,oxnard
293368.0,MERCED DAIRY DISTRIBUTION INC,Planada,Merced,CA,planada
3317802.0,MERCURY LINE LLC,ENCINO,,CA,los angeles
,"MERKOW WHOLESALE DISTRIBUTORS, INC.",Chatsworth,Los Angeles,CA,los angeles
,MEVA TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
,MEZKAL TRUCK CORP,PACOIMA,,CA,los angeles
2901438.0,MG FIRST CLASS TRANSPORTATION,FONTANA,San Bernardino,CA,fontana
,MG INDEPENDENT DISTRIBUTOR,Pico Rivera,Los Angeles,CA,pico rivera
3128967.0,MG TRANS EXPRESS,STOCKTON,,CA,stockton
,MGA TRANSPORT,MORENO VALLEY,,CA,moreno valley
3176593.0,MGR EXPRESS INC,BAKERSFIELD,,CA,bakersfield
3113542.0,MGS CARRIER INC,FRESNO,,CA,fresno
,MGT TRUCKING,Santa Ana,Orange,CA,santa ana
2265095.0,MH TRANSPORTATION,PALMDALE,Los Angeles,CA,palmdale
,MHDI EXPRESS INC,FRESNO,,CA,fresno
,"MHK CORP ,INC.",Milpitas,Santa Clara,CA,milpitas
,MID VALLEY EXPRESS INC,Sacramento,Sacramento,CA,sacramento
,MID VALLEY TRANSPORTATION LLC,TURLOCK,,CA,turlock
698885.0,MID WEST CARGO,FRESNO,Fresno,CA,fresno
,MIDWEST FREIGHTWAYS,FRESNO,Fresno,CA,fresno
,MIGHTY BROS INC,BAKERSFIELD,,CA,bakersfield
2417797.0,"MIGHTY TRUCKING & SERVICES, INC",LOS ANGELES,,CA,los angeles
,MIGUEL C. ACEVES ZEPEDA/ DBA M&L TRUCKING,Delano,Kern,CA,delano
960167.0,MIGUEL MENDEZ TRUCKING,Madera,Madera,CA,madera
,MIKE DREW,Santa Rosa,Sonoma,CA,santa rosa
1724951.0,MIKE TRANSPORT,Madera,Madera,CA,madera
1439657.0,"MILESTONE EXPRESS, INC.",Merced,Merced,CA,merced
,MILKTOWN DISTRIBUTORS,LONG BEACH,,CA,long beach
451701.0,MILLER TRUCKING CORP,REDDING,Shasta,CA,redding
,MIN FOOD,CITY INDUSTRY,Los Angeles,CA,industry
1464720.0,MINHAS TRUCKING,Lodi,San Joaquin,CA,lodi
2470482.0,MINI TRANSPORT CORP,EL CAJON,,CA,el cajon
,MINNIE JACK AND ME TRUCKING CO. LLC,Woodland Hills,Los Angeles,CA,los angeles
,MINUTE MAN TRANSPORT,City of Industry,Los Angeles,CA,industry
533972.0,MINUTEMAN TRANSPORT,City of Industry,Los Angeles,CA,industry
2301151.0,MIRAGE TRANSPORTATION INC.,MORENO VALLEY,,CA,moreno valley
2088330.0,MIRAL SANGHERA DBA APS TRANS,Bakersfield,Kern,CA,bakersfield
1127181.0,MIRAMONTES TRUCKING,STOCKTON,San Joaquin,CA,stockton
2558932.0,MIRI PIRI TRANSPORTATION INC,Sacramento,Sacramento,CA,sacramento
3052078.0,MIROLAS FRESH PRODUCE,STOCKTON,,CA,stockton
2631129.0,MIRPURI TRANSPORT,Fresno,Fresno,CA,fresno
,"MITCHELL'S ICE CREAM, INC.",San Francisco,San Francisco,CA,san francisco
,MIXTECOS ENTERPRISES,Livingston,Merced,CA,livingston
2598433.0,MJ EXPRESS,Yuba City,Sutter,CA,yuba city
2982671.0,MJ FREIGHT INC,FRESNO,,CA,fresno
482965.0,MJ GLOBAL ENTERPRISE INC.,VERNON,,CA,vernon
1243192.0,MJD TRANSPORT,Nuevo,Riverside,CA,nuevo
3237110.0,MJM TRANSPORT LLC,RIALTO,,CA,rialto
,MJM TRUCKING LLC,INGLEWOOD,,CA,inglewood
,MJN TRUCKING LLC,Lemon Grove,San Diego,CA,lemon grove
2581856.0,MJR TRANSPORT,Laguna Niguel,Orange,CA,laguna niguel
2938044.0,MK TRANSPORT,BAKERSFIELD,,CA,bakersfield
,MK XPRESS INC,Fairfield,Solano,CA,fairfield
3113274.0,MM TRUCKLINE,SN BERNRDNO,,CA,san bernardino
2469404.0,MMRC TRUCKING,Sun City,Riverside,CA,menifee
,MNJ XPRESS INC,BAKERSFIELD,,CA,bakersfield
1475439.0,MNS CARRIER,SACRAMENTO,Santa Clara,CA,sacramento
,MODESTO CITY SCHOOLS,Modesto,Stanislaus,CA,modesto
3569132.0,MODEXPRESS TRUCKING LLC,DSRT HOT SPGS,,CA,desert hot springs
,MOGA TRUCKING,BAKERSFIELD,,CA,bakersfield
2887766.0,MOGA TRUCKING INC,Bakersfield,Kern,CA,bakersfield
,MOGA XPRESS INC,BAKERSFIELD,,CA,bakersfield
1161445.0,MOHAN BRAR,Fullerton,Orange,CA,fullerton
2580851.0,MOHI TRUCKING INC,Bakersfield,Kern,CA,bakersfield
2016639.0,MON EXPRESS,Antelope,Sacramento,CA,antelope
2921422.0,MONGA TRUCKING LLC,FONTANA,,CA,fontana
1832672.0,MONKEY TRANSPORT,MacDoel,Siskiyou,CA,macdoel
,MONROVIA GROWERS,Woodlake,Tulare,CA,woodlake
1064516.0,MONTANO TRUCKING,Salinas,Monterey,CA,salinas
1664621.0,"MONTEREY PACIFIC, INC.",SOLEDAD,Monterey,CA,soledad
967980.0,MONTOYA TRUCKING,Salinas,Monterey,CA,salinas
3122051.0,MOONLIGHT TRANSPORT INC,BAKERSFIELD,,CA,bakersfield
3179956.0,MOONSHINE LOGISTICS,SACRAMENTO,,CA,sacramento
1431884.0,MORALES TRUCKING,LAMONT,,CA,lamont
,MORALES TRUCKING COMPANY,Oxnard,Ventura,CA,oxnard
3602421.0,MORENA EXPRESS INC,TIPTON,,CA,tipton
3590639.0,MORENO TRANSPORTS LLC,ELK GROVE,,CA,elk grove
1213786.0,MORENO TRUCKING,ARVIN,,CA,arvin
,MORGAN HILL UNIFIED SCHOOL DISTRICT,Morgan Hill,Santa Clara,CA,morgan hill
2351258.0,MORGAN TRUCKING,Bakersfield,Kern,CA,bakersfield
,"MORNING GLORY, INC.",Susanville,Lassen,CA,susanville
3366655.0,MORNING STAR LOGISTICS INC,HOLLISTER,,CA,hollister
3146165.0,MOSQUEDA TRANSPORT,MADERA,,CA,madera
2451041.0,MOST RELIABLE LOGISTICS INC,Bakersfield,Kern,CA,bakersfield
,MOUNTAIN MEADOW MUSHROOM FARMS INC,ESCONDIDO,San Diego,CA,escondido
,MOUNTAIN PRODUCE,Fresno,Fresno,CA,fresno
,MOUNTAIN VIEW COLD STORAGE,Reedley,Tulare,CA,reedley
,MP FOODS INC,Fresno,Fresno,CA,fresno
2366039.0,MP KNIGHTS INC,Sacramento,Sacramento,CA,sacramento
,MP TRANSPORT,FRESNO,,CA,fresno
,MP XPRESS,KERMAN,,CA,kerman
2784845.0,MPS EXPRESS INC,Sacramento,Sacramento,CA,sacramento
2707058.0,MPT TRUCKING,LA PUENTE,,CA,la puente
3307637.0,MPX TRANS INC,LATHROP,,CA,lathrop
3410087.0,MQZ TRANSPORT,SALINAS,,CA,salinas
3738728.0,MR BUNNY EXPRESS LLC,VISALIA,,CA,visalia
751002.0,MR TRANSPORT,WEST COVINA,,CA,west covina
2580094.0,MRC EXPRESS INC,Manteca,San Joaquin,CA,manteca
1123502.0,MS CARRIER,Stockton,San Joaquin,CA,stockton
,MS TRANSPORT,Riverbank,Stanislaus,CA,riverbank
2845364.0,MSC TRANSPORTATION,Fresno,Fresno,CA,fresno
2483134.0,MSD TRUCKING,Bakersfield,Kern,CA,bakersfield
3381522.0,MSJP TRUCKING INC,BAKERSFIELD,,CA,bakersfield
,MSKANG,Sacramento,Sacramento,CA,sacramento
3287454.0,MSL TRUCK LINE INC,FRESNO,,CA,fresno
3587777.0,MSP TRUCKING INC,BAKERSFIELD,,CA,bakersfield
2628771.0,MT KING CARRIER,Sanger,Fresno,CA,sanger
2674598.0,MTC DISTRIBUTING,MODESTO,Stanislaus,CA,modesto
1354371.0,MTL,Fresno,Fresno,CA,fresno
1866508.0,"MTM TRANSPORTATION, LLC",LANCASTER,,CA,lancaster
2869517.0,MTS TRANSPORT,Fresno,Fresno,CA,fresno
3099517.0,MULTANI TRANSPORT INC,FRESNO,,CA,fresno
580427.0,MUSHROOM EXPRESS,VALLEY CENTER,San Diego,CA,valley center
1010787.0,MZ JIMENEZ TRUCKING,LAMONT,,CA,lamont
2494234.0,N & A TRANSPORT INC,Bakersfield,Kern,CA,bakersfield
2841308.0,N B X INC,BAKERSFIELD,,CA,bakersfield
3258755.0,N S G XPRESS INC,BAKERSFIELD,,CA,bakersfield
,N V T,YUBA CITY,Sutter,CA,yuba city
1786606.0,N&JJ TRUCKING,Fresno,Fresno,CA,fresno
2497529.0,N&N TRUCKING,Fresno,Fresno,CA,fresno
120762.0,N.A.O.F. INC.,DALY CITY,San Mateo,CA,daly city
2207915.0,NABH KAMEL TRANSPORT,Tracy,San Joaquin,CA,tracy
,NACHO PRODUCE,Downey,Los Angeles,CA,downey
461051.0,"NAGATANIEN RS FOODS, LLC",SANTA FE SPGS,,CA,santa fe springs
418899.0,NAGATOSHI FARM INC.,Los Angeles,Los Angeles,CA,los angeles
,NAGRA BROTHERS TRANSPORTATION INC,FRESNO,,CA,fresno
1925625.0,NAGRA EXPRESS,Bakersfield,Kern,CA,bakersfield
2513711.0,NAGRA MOTORS,PATTERSON,,CA,patterson
2468527.0,NAGRA TRANSPORT,Fontana,San Bernardino,CA,fontana
3017690.0,NAGRA TRUCK LINE,FRESNO,,CA,fresno
3596612.0,NAHAL CARGO INC,CERES,,CA,ceres
3371548.0,NAHAR TRANSPORT LLC,YUBA CITY,,CA,yuba city
,NAN HOON INC. DBA. ALTA DENA EDS DISTRIBUTION,Los Angeles,Los Angeles,CA,los angeles
2639279.0,NANAK S LOGISTICS INC,BAKERSFIELD,,CA,bakersfield
,NARINDER SINGH,YUBA CITY,,CA,yuba city
2480380.0,NARLI TRANSPORT INC,YUBA CITY,,CA,yuba city
2368602.0,NARWAL TRUCKING,Turlock,Stanislaus,CA,turlock
,NATALIYA AND ALEKSANDR KUSHNIR,ANTELOPE,Sacramento,CA,antelope
,NATH TRANSPORT INC,Bakersfield,Kern,CA,bakersfield
1387059.0,NATHANS TRANSPORT,Selma,Fresno,CA,selma
,NATIONAL CONVEY,Bakersfield,Kern,CA,bakersfield
,NATIONAL FREIGHT INC,SACRAMENTO,San Bernardino,CA,sacramento
2936427.0,NATIONAL HAULERS INC,SANTA FE SPGS,,CA,santa fe springs
2631357.0,"NATIONAL PRIDE TRANSPORT, INC",LIVINGSTON,Merced,CA,livingston
1747540.0,NATIONAL RAILROAD PASSENGER CORP (AMTRAK) LA,LOS ANGELES,Los Angeles,CA,los angeles
,NATIONAL RAILROAD PASSENGER CORP (DBA AMTRAK) PIEDMONT,Oakland,Alameda,CA,oakland
2571653.0,"NATIONAL REFRIGERATED TRANSPORTATION, INC.",Fresno,Fresno,CA,fresno
2895514.0,NATIONAL TRUCKLINE INC,FRESNO,Fresno,CA,fresno
,NATIONS TRUCKING,Bakersfield,Kern,CA,bakersfield
3759735.0,"NATIONWIDE CARRIER, LLC",RESEDA,,CA,los angeles
1601024.0,NAVA TRANS,Moreno Valley,Riverside,CA,moreno valley
3529295.0,NAVA TRANSPORT,CALEXICO,,CA,calexico
,NAVAL FACILITIES ENGINEERING COMMAND,San Diego,San Diego,CA,san diego
1407825.0,NAVARROS TRUCKING,CALEXICO,Imperial,CA,calexico
854347.0,NB TRUCKING SERVICES INC,FRESNO,Fresno,CA,fresno
2102846.0,NBC TRANSPORT INC,Union City,Alameda,CA,union city
3432448.0,NBW TRUCKING,FRESNO,,CA,fresno
2374926.0,NC EXPRESS INC,FOWLER,Fresno,CA,fowler
1528809.0,ND TRUCKING,Fresno,Fresno,CA,fresno
3419162.0,NECTAR TRANS INC,LATHROP,,CA,lathrop
600519.0,NELVIC TRANSPORT LLC,DELANO,Kern,CA,delano
3468059.0,NELY & SONS TRANSPORT,GREENFIELD,,CA,greenfield
,NERY'S TRUCKING - MAURICIO F. NERI,Stockton,San Joaquin,CA,stockton
,NEVAREZ TRUCKING,Perris,Riverside,CA,perris
3243593.0,NEW DIAMOND TRANSPORTATION INC,SN BERNRDNO,,CA,san bernardino
,NEW ISLAND INC,City of Industry,Los Angeles,CA,industry
3297551.0,NEW NOR CAL TRUCKING,FRESNO,,CA,fresno
3297551.0,NEW NOR CAL TRUCKING INC,FRESNO,,CA,fresno
913122.0,"NEW STAR LOGISTICS, INC.",FRESNO,Fresno,CA,fresno
,NEW TAIWAN TRADING,El Monte,Los Angeles,CA,el monte
,NEW TEMPLE MEAT CO.,City of Industry,Los Angeles,CA,industry
,NEW VALLEY APOSTLE TRUCKING,PASADENA,Los Angeles,CA,pasadena
2935280.0,NEWLINE TRANSPORT INC,FRESNO,,CA,fresno
,"NEWME TRUCKING, LLC",Elk Grove,Sacramento,CA,elk grove
554539.0,NEWPORT MEAT NORTHERN CALIFORNIA,FREMONT,Alameda,CA,fremont
469684.0,"NEZA TRANSPORT, INC",Huntington Park,Los Angeles,CA,huntington park
,NGUYEN TRUCKING,Westminster,Orange,CA,westminster
3109520.0,NIGHT HAULER TRANSPORT LLC,BUENA PARK,,CA,buena park
2867002.0,NIGHT PATH TRUCKING INC,WHITTIER,Los Angeles,CA,whittier
,NIGHTCRAWLER LOGISTICS INC,TURLOCK,Stanislaus,CA,turlock
3504730.0,NIJJAR FREIGHTLINES INC,WASCO,,CA,wasco
3376029.0,NIJJAR TRANS INC,YUBA CITY,,CA,yuba city
,NIJJAR TRUCK LINE,BAKERSFIELD,,CA,bakersfield
,NIKOLAY KALYUTA,Rio Linda,Sacramento,CA,rio linda
,NIKOLAY PUGACH,Antelope,Sacramento,CA,antelope
70108.0,NIMAN TRANSPORTATION INC,YUBA CITY,,CA,yuba city
3454791.0,NINDA TRUCKING INC.,FRESNO,,CA,fresno
3614260.0,NINTH AVENUE FOODS,LONG BEACH,Los Angeles,CA,long beach
,NIRMAL SINGH,Sacramento,Sacramento,CA,sacramento
2463060.0,NIRVAAN ENTERPRISES,Turlock,Stanislaus,CA,turlock
3236372.0,NISSAN TRANSPORTATION SERVICES INC,YUBA CITY,,CA,yuba city
1657775.0,NJ TRANSPORT,FRESNO,Fresno,CA,fresno
3280439.0,NJ TRUCKING LLC,FONTANA,,CA,fontana
874831.0,NK TRANSPORT INC,PALMDALE,Los Angeles,CA,palmdale
,NO LIMIT TRANSPORT INC,FRESNO,,CA,fresno
,NOBLE TRANS INC,ELK GROVE,Sacramento,CA,elk grove
1500395.0,NOCHISTLAN TRUCKING,Mendota,Fresno,CA,mendota
159560.0,NOJOQUI CREEK FARMS,Goleta,Santa Barbara,CA,goleta
2800177.0,NONSTOP EXPRESS INC,San Jose,Santa Clara,CA,san jose
1978202.0,NOOR GOLD STAR TRUCKING,MADERA,,CA,madera
2814323.0,NOOR TRANS INC.,TRACY,,CA,tracy
1531595.0,NOOR TRANSPORT,Riverside,Riverside,CA,riverside
2048868.0,NOOR TRUCK LINE,Fresno,Fresno,CA,fresno
2965769.0,NOOR TRUCKING INC.,ANAHEIM,,CA,anaheim
3287518.0,NOPAL TRUCKING,CHULA VISTA,,CA,chula vista
2835866.0,NORCAL TRUCKLINES INC.,BAKERSFIELD,Kern,CA,bakersfield
3257040.0,NORIZ TRUCKING,GUADALUPE,,CA,guadalupe
,NORMAN CROW FARMS,Crows Landing,Stanislaus,CA,crows landing
,NORTH AMERICAN REPOWER,OCEANSIDE,San Diego,CA,oceanside
48437.0,NORTH COAST MERCANTILE,Eureka,Humboldt,CA,eureka
906329.0,NORTH FREIGHT EXPRESS INC,YUBA CITY,,CA,yuba city
877380.0,NORTH POINTS REFRIGERATED INC,SUN VALLEY,,CA,los angeles
1792209.0,NORTH STAR EXPRESS,Fresno,Fresno,CA,fresno
2982517.0,NORTHERN DISTRIBUTION LLC,YUBA CITY,,CA,yuba city
548611.0,NORTHERN REFRIGERATED TRANSPORTATION INC.,TURLOCK,Stanislaus,CA,turlock
,NORTHGATE GONZALEZ LLC,ANAHEIM,Orange,CA,anaheim
745621.0,NORTHWEST TRANSPORTATION,Live Oak,Sutter,CA,live oak
,NOVOAS TRUCKING INC,Salinas,Monterey,CA,salinas
3040529.0,NP LOGISTICS INC,LATHROP,,CA,lathrop
3410640.0,NP TRUCKLINE INC,FRESNO,,CA,fresno
620667.0,NPS TRUCKING INC.,FRESNO,Fresno,CA,fresno
,NS SANDHU TRUCKLINE INC,FRESNO,,CA,fresno
3089900.0,NS TRANSPORT,FRESNO,,CA,fresno
,NS TRANSPORT,FRESNO,,CA,fresno
,NSGILL TRUCKING,Fresno,Fresno,CA,fresno
,NST LLC,YUBA CITY,,CA,yuba city
2993841.0,NSTRANSPORT INC,BAKERSFIELD,,CA,bakersfield
3490109.0,NSW LOGISTICS INC,BAKERSFIELD,,CA,bakersfield
2262238.0,NTL EXPREE,Fresno,Fresno,CA,fresno
,NUCAL FOODS INC,Ripon,San Joaquin,CA,ripon
129490.0,"NULAID FOODS, INC.",Ripon,San Joaquin,CA,ripon
